Time_submitted,Rating
2022-02-20 12:20:06,4
2022-02-20 12:15:24,5
2022-02-20 12:07:30,5
2022-02-20 12:02:18,2
2022-02-20 11:51:41,1
2022-02-20 11:48:06,2
2022-02-20 11:47:47,2
2022-02-20 11:43:02,1
2022-02-20 11:42:45,2
2022-02-20 11:42:25,2
2022-02-20 11:39:53,5
2022-02-20 11:32:27,1
2022-02-20 11:28:47,1
2022-02-20 11:20:03,5
2022-02-20 11:19:28,5
2022-02-20 11:09:41,5
2022-02-20 11:01:00,2
2022-02-20 10:58:23,2
2022-02-20 10:37:06,2
2022-02-20 10:35:39,2
2022-02-20 10:34:31,5
2022-02-20 10:17:59,1
2022-02-20 10:16:29,3
2022-02-20 9:56:29,5
2022-02-20 9:47:14,2
2022-02-20 9:44:36,3
2022-02-20 9:44:20,4
2022-02-20 9:41:50,4
2022-02-20 9:39:53,1
2022-02-20 9:39:02,4
2022-02-20 9:37:04,5
2022-02-20 9:14:21,5
2022-02-20 9:03:54,1
2022-02-20 8:54:33,5
2022-02-20 8:54:19,5
2022-02-20 8:53:33,1
2022-02-20 8:52:07,3
2022-02-20 8:49:14,1
2022-02-20 8:42:08,4
2022-02-20 8:39:35,5
2022-02-20 8:33:54,3
2022-02-20 8:31:24,5
2022-02-20 8:31:23,5
2022-02-20 8:29:06,2
2022-02-20 8:22:36,2
2022-02-20 8:21:18,4
2022-02-20 8:21:03,4
2022-02-20 8:20:08,4
2022-02-20 7:57:57,1
2022-02-20 7:54:01,1
2022-02-20 7:26:27,5
2022-02-20 7:26:00,1
2022-02-20 7:15:11,3
2022-02-20 7:05:31,5
2022-02-20 6:58:17,5
2022-02-20 6:41:25,1
2022-02-20 6:39:23,5
2022-02-20 6:39:20,5
2022-02-20 6:38:37,4
2022-02-20 6:38:13,4
2022-02-20 6:28:13,5
2022-02-20 6:25:35,1
2022-02-20 6:23:31,1
2022-02-20 6:18:01,5
2022-02-20 6:16:53,2
2022-02-20 6:16:47,5
2022-02-20 6:12:43,2
2022-02-20 6:04:46,5
2022-02-20 5:55:47,1
2022-02-20 5:48:41,5
2022-02-20 5:33:26,5
2022-02-20 5:33:15,3
2022-02-20 5:27:01,5
2022-02-20 5:19:26,5
2022-02-20 5:17:23,3
2022-02-20 5:15:24,2
2022-02-20 5:12:35,5
2022-02-20 5:07:46,1
2022-02-20 4:56:35,1
2022-02-20 4:53:38,3
2022-02-20 4:46:34,2
2022-02-20 4:45:57,3
2022-02-20 4:43:53,1
2022-02-20 4:37:08,2
2022-02-20 4:35:57,5
2022-02-20 4:33:22,5
2022-02-20 4:30:01,5
2022-02-20 4:26:49,3
2022-02-20 4:19:48,5
2022-02-20 4:18:57,3
2022-02-20 4:18:37,1
2022-02-20 4:14:07,1
2022-02-20 4:12:48,5
2022-02-20 4:08:42,5
2022-02-20 3:58:01,3
2022-02-20 3:57:52,3
2022-02-20 3:57:48,1
2022-02-20 3:51:11,2
2022-02-20 3:33:43,5
2022-02-20 3:28:54,5
2022-02-20 3:26:36,5
2022-02-20 3:25:59,2
2022-02-20 3:22:57,3
2022-02-20 3:20:48,1
2022-02-20 3:19:34,1
2022-02-20 3:17:59,5
2022-02-20 3:16:12,1
2022-02-20 3:09:01,1
2022-02-20 2:55:29,5
2022-02-20 2:53:38,5
2022-02-20 2:49:45,1
2022-02-20 2:42:29,2
2022-02-20 2:38:04,5
2022-02-20 2:33:01,4
2022-02-20 2:23:48,5
2022-02-20 2:21:27,5
2022-02-20 2:09:26,4
2022-02-20 2:08:38,1
2022-02-20 2:07:58,4
2022-02-20 2:03:02,1
2022-02-20 2:00:23,1
2022-02-20 1:56:14,3
2022-02-20 1:48:08,2
2022-02-20 1:47:31,1
2022-02-20 1:38:28,5
2022-02-20 1:29:34,1
2022-02-20 1:19:53,5
2022-02-20 1:11:21,5
2022-02-20 1:11:05,5
2022-02-20 1:05:02,1
2022-02-20 0:38:09,4
2022-02-20 0:31:08,2
2022-02-20 0:21:33,5
2022-02-20 0:19:44,1
2022-02-20 0:15:45,2
2022-02-20 0:15:28,4
2022-02-20 0:06:21,5
2022-02-19 23:57:58,3
2022-02-19 23:56:54,3
2022-02-19 23:52:29,5
2022-02-19 23:43:52,5
2022-02-19 23:43:43,1
2022-02-19 23:43:34,1
2022-02-19 23:38:47,5
2022-02-19 23:20:34,5
2022-02-19 23:13:05,5
2022-02-19 23:11:21,5
2022-02-19 23:10:29,5
2022-02-19 23:09:52,3
2022-02-19 23:06:03,1
2022-02-19 23:03:16,1
2022-02-19 22:52:20,5
2022-02-19 22:40:25,5
2022-02-19 22:20:54,5
2022-02-19 22:13:16,1
2022-02-19 22:07:29,1
2022-02-19 22:05:38,1
2022-02-19 22:00:39,1
2022-02-19 21:59:53,1
2022-02-19 21:55:56,5
2022-02-19 21:52:10,1
2022-02-19 21:46:33,2
2022-02-19 21:42:11,5
2022-02-19 21:41:08,5
2022-02-19 21:35:40,2
2022-02-19 21:31:54,5
2022-02-19 21:25:45,5
2022-02-19 21:23:21,5
2022-02-19 21:21:58,5
2022-02-19 21:04:39,1
2022-02-19 21:04:33,5
2022-02-19 21:04:17,2
2022-02-19 21:04:14,5
2022-02-19 20:55:59,1
2022-02-19 20:55:41,1
2022-02-19 20:53:33,2
2022-02-19 20:30:09,5
2022-02-19 20:24:56,5
2022-02-19 20:20:46,4
2022-02-19 20:15:04,5
2022-02-19 20:03:16,5
2022-02-19 19:52:02,1
2022-02-19 19:51:43,1
2022-02-19 19:48:58,1
2022-02-19 19:48:39,1
2022-02-19 19:39:19,2
2022-02-19 19:37:16,2
2022-02-19 19:36:03,3
2022-02-19 19:32:23,1
2022-02-19 19:32:11,5
2022-02-19 19:29:09,4
2022-02-19 19:28:21,5
2022-02-19 19:17:58,1
2022-02-19 19:09:57,5
2022-02-19 19:04:39,3
2022-02-19 18:59:58,1
2022-02-19 18:40:04,4
2022-02-19 18:38:13,3
2022-02-19 18:38:04,1
2022-02-19 18:33:32,4
2022-02-19 18:33:10,5
2022-02-19 18:22:53,4
2022-02-19 18:08:34,4
2022-02-19 17:59:24,3
2022-02-19 17:54:53,1
2022-02-19 17:54:41,2
2022-02-19 17:53:15,3
2022-02-19 17:47:41,4
2022-02-19 17:41:17,5
2022-02-19 17:39:15,5
2022-02-19 17:38:24,1
2022-02-19 17:29:03,5
2022-02-19 17:26:16,1
2022-02-19 17:21:05,1
2022-02-19 17:17:20,3
2022-02-19 17:16:36,5
2022-02-19 17:14:27,5
2022-02-19 17:13:20,4
2022-02-19 17:04:32,5
2022-02-19 17:03:13,2
2022-02-19 17:02:53,1
2022-02-19 16:48:09,5
2022-02-19 16:47:27,5
2022-02-19 16:37:29,1
2022-02-19 16:35:31,4
2022-02-19 16:34:27,4
2022-02-19 16:32:33,1
2022-02-19 16:32:09,4
2022-02-19 16:32:00,5
2022-02-19 16:28:38,4
2022-02-19 16:18:21,4
2022-02-19 16:16:55,5
2022-02-19 16:16:11,1
2022-02-19 16:15:02,5
2022-02-19 16:09:11,4
2022-02-19 16:07:54,1
2022-02-19 16:07:22,5
2022-02-19 16:05:43,2
2022-02-19 16:03:33,4
2022-02-19 16:01:38,2
2022-02-19 15:46:33,3
2022-02-19 15:44:57,1
2022-02-19 15:44:08,1
2022-02-19 15:38:33,2
2022-02-19 15:37:36,5
2022-02-19 15:34:01,1
2022-02-19 15:32:31,3
2022-02-19 15:28:06,4
2022-02-19 15:22:24,3
2022-02-19 15:19:24,1
2022-02-19 15:19:02,5
2022-02-19 15:05:18,5
2022-02-19 14:57:21,2
2022-02-19 14:56:13,1
2022-02-19 14:56:06,1
2022-02-19 14:50:28,1
2022-02-19 14:47:14,2
2022-02-19 14:45:15,5
2022-02-19 14:40:24,3
2022-02-19 14:33:04,1
2022-02-19 14:25:15,5
2022-02-19 14:23:07,5
2022-02-19 14:16:11,1
2022-02-19 14:11:24,5
2022-02-19 14:09:15,1
2022-02-19 14:07:21,5
2022-02-19 13:57:27,5
2022-02-19 13:56:53,4
2022-02-19 13:55:47,1
2022-02-19 13:50:14,4
2022-02-19 13:41:24,3
2022-02-19 13:41:07,2
2022-02-19 13:38:45,5
2022-02-19 13:34:52,1
2022-02-19 13:24:54,4
2022-02-19 13:16:50,5
2022-02-19 13:12:00,5
2022-02-19 12:51:12,4
2022-02-19 12:49:18,5
2022-02-19 12:47:34,5
2022-02-19 12:43:05,5
2022-02-19 12:40:44,4
2022-02-19 12:31:47,5
2022-02-19 12:13:33,1
2022-02-19 12:12:58,5
2022-02-19 12:10:05,5
2022-02-19 12:06:17,5
2022-02-19 11:44:46,4
2022-02-19 11:32:01,5
2022-02-19 11:27:53,1
2022-02-19 11:23:06,2
2022-02-19 11:16:22,2
2022-02-19 10:31:21,5
2022-02-19 10:26:26,1
2022-02-19 10:16:15,1
2022-02-19 10:14:57,2
2022-02-19 10:13:32,5
2022-02-19 10:13:23,2
2022-02-19 10:09:28,4
2022-02-19 10:06:10,3
2022-02-19 10:03:54,5
2022-02-19 9:59:54,4
2022-02-19 9:50:41,5
2022-02-19 9:48:19,3
2022-02-19 9:31:19,3
2022-02-19 9:30:52,4
2022-02-19 9:26:28,1
2022-02-19 9:25:39,5
2022-02-19 9:22:02,1
2022-02-19 9:17:49,4
2022-02-19 9:13:26,1
2022-02-19 8:38:44,3
2022-02-19 8:28:41,3
2022-02-19 8:28:03,1
2022-02-19 8:24:16,5
2022-02-19 8:24:06,1
2022-02-19 8:21:01,5
2022-02-19 8:05:36,5
2022-02-19 8:04:05,4
2022-02-19 7:54:10,5
2022-02-19 7:51:35,5
2022-02-19 7:35:46,1
2022-02-19 7:31:27,5
2022-02-19 7:22:08,5
2022-02-19 7:11:12,3
2022-02-19 7:07:25,4
2022-02-19 7:07:17,2
2022-02-19 7:06:21,4
2022-02-19 6:52:21,5
2022-02-19 6:51:06,5
2022-02-19 6:47:20,5
2022-02-19 6:46:16,4
2022-02-19 6:45:04,1
2022-02-19 6:40:27,4
2022-02-19 6:40:16,5
2022-02-19 5:51:03,5
2022-02-19 5:49:28,4
2022-02-19 5:48:30,4
2022-02-19 5:42:47,5
2022-02-19 5:41:15,5
2022-02-19 5:37:18,1
2022-02-19 5:35:54,5
2022-02-19 5:28:49,1
2022-02-19 5:22:33,1
2022-02-19 5:09:22,5
2022-02-19 5:09:12,3
2022-02-19 5:06:37,5
2022-02-19 4:59:09,1
2022-02-19 4:54:47,5
2022-02-19 4:52:33,3
2022-02-19 4:44:19,2
2022-02-19 4:42:06,5
2022-02-19 4:40:38,1
2022-02-19 4:39:28,1
2022-02-19 4:29:21,3
2022-02-19 4:09:45,1
2022-02-19 3:58:01,4
2022-02-19 3:54:42,3
2022-02-19 3:52:55,3
2022-02-19 3:37:42,5
2022-02-19 3:29:43,3
2022-02-19 3:17:04,5
2022-02-19 3:09:31,5
2022-02-19 3:07:40,5
2022-02-19 2:51:35,1
2022-02-19 2:48:28,4
2022-02-19 2:47:41,1
2022-02-19 2:44:59,2
2022-02-19 2:43:20,4
2022-02-19 2:39:01,5
2022-02-19 2:38:32,5
2022-02-19 2:37:53,5
2022-02-19 2:29:45,5
2022-02-19 2:22:30,5
2022-02-19 2:19:49,5
2022-02-19 2:17:52,5
2022-02-19 2:15:46,5
2022-02-19 2:09:19,1
2022-02-19 2:04:42,1
2022-02-19 2:04:29,2
2022-02-19 2:04:04,3
2022-02-19 1:59:55,1
2022-02-19 1:43:26,1
2022-02-19 1:37:06,1
2022-02-19 1:28:23,1
2022-02-19 1:24:30,4
2022-02-19 1:24:06,1
2022-02-19 0:55:49,5
2022-02-19 0:41:52,5
2022-02-19 0:41:37,5
2022-02-19 0:40:00,1
2022-02-19 0:36:58,5
2022-02-19 0:34:18,2
2022-02-19 0:29:51,4
2022-02-19 0:26:12,5
2022-02-19 0:22:39,5
2022-02-19 0:22:02,1
2022-02-19 0:20:42,5
2022-02-19 0:14:25,5
2022-02-19 0:09:03,5
2022-02-19 0:01:38,5
2022-02-19 0:01:02,5
2022-02-18 23:49:52,5
2022-02-18 23:48:25,2
2022-02-18 23:44:11,5
2022-02-18 23:24:10,5
2022-02-18 23:19:57,1
2022-02-18 23:17:56,4
2022-02-18 23:17:52,5
2022-02-18 23:06:55,1
2022-02-18 23:05:19,3
2022-02-18 22:54:49,3
2022-02-18 22:52:12,1
2022-02-18 22:51:39,5
2022-02-18 22:44:08,4
2022-02-18 22:41:37,1
2022-02-18 22:33:47,1
2022-02-18 22:33:30,5
2022-02-18 22:33:26,1
2022-02-18 22:27:33,3
2022-02-18 22:25:32,1
2022-02-18 22:23:49,1
2022-02-18 22:18:23,5
2022-02-18 22:10:13,5
2022-02-18 22:00:43,3
2022-02-18 21:56:36,5
2022-02-18 21:53:58,5
2022-02-18 21:47:58,3
2022-02-18 21:41:58,4
2022-02-18 21:37:42,4
2022-02-18 21:34:29,4
2022-02-18 21:26:33,3
2022-02-18 21:10:24,4
2022-02-18 21:06:34,3
2022-02-18 21:03:41,5
2022-02-18 20:56:40,4
2022-02-18 20:56:23,5
2022-02-18 20:55:37,1
2022-02-18 20:54:23,4
2022-02-18 20:45:23,4
2022-02-18 20:35:25,5
2022-02-18 20:34:42,1
2022-02-18 20:33:29,3
2022-02-18 20:28:40,5
2022-02-18 20:28:14,1
2022-02-18 20:21:43,5
2022-02-18 20:20:26,4
2022-02-18 20:06:35,1
2022-02-18 20:06:14,5
2022-02-18 20:04:01,3
2022-02-18 20:01:12,1
2022-02-18 20:00:22,5
2022-02-18 19:59:05,4
2022-02-18 19:58:49,5
2022-02-18 19:57:44,1
2022-02-18 19:42:45,5
2022-02-18 19:38:35,4
2022-02-18 19:29:34,4
2022-02-18 19:19:29,5
2022-02-18 19:16:41,4
2022-02-18 19:10:55,4
2022-02-18 19:07:33,1
2022-02-18 19:01:31,5
2022-02-18 19:00:04,2
2022-02-18 18:56:50,5
2022-02-18 18:53:07,5
2022-02-18 18:50:17,1
2022-02-18 18:49:11,2
2022-02-18 18:47:37,1
2022-02-18 18:35:53,2
2022-02-18 18:26:15,5
2022-02-18 18:24:29,5
2022-02-18 18:21:14,5
2022-02-18 18:21:06,1
2022-02-18 18:15:58,5
2022-02-18 18:10:59,1
2022-02-18 18:10:05,5
2022-02-18 18:06:50,5
2022-02-18 18:01:57,5
2022-02-18 18:01:28,3
2022-02-18 17:56:36,1
2022-02-18 17:55:54,4
2022-02-18 17:51:17,2
2022-02-18 17:50:56,1
2022-02-18 17:47:31,5
2022-02-18 17:44:49,3
2022-02-18 17:43:16,1
2022-02-18 17:38:27,5
2022-02-18 17:37:51,1
2022-02-18 17:32:25,5
2022-02-18 17:30:37,1
2022-02-18 17:29:25,5
2022-02-18 17:21:50,4
2022-02-18 17:21:04,1
2022-02-18 17:12:35,5
2022-02-18 17:11:53,5
2022-02-18 17:08:07,5
2022-02-18 17:05:23,5
2022-02-18 17:01:32,1
2022-02-18 17:01:26,3
2022-02-18 17:01:22,4
2022-02-18 16:59:12,4
2022-02-18 16:58:55,2
2022-02-18 16:58:53,1
2022-02-18 16:58:43,5
2022-02-18 16:54:30,5
2022-02-18 16:50:19,1
2022-02-18 16:41:34,1
2022-02-18 16:30:33,5
2022-02-18 16:27:22,4
2022-02-18 16:18:11,1
2022-02-18 16:17:14,1
2022-02-18 16:15:26,3
2022-02-18 16:09:51,2
2022-02-18 16:00:57,2
2022-02-18 15:58:26,1
2022-02-18 15:54:40,4
2022-02-18 15:52:31,5
2022-02-18 15:46:55,3
2022-02-18 15:46:06,5
2022-02-18 15:44:52,5
2022-02-18 15:35:54,5
2022-02-18 15:33:54,1
2022-02-18 15:28:21,5
2022-02-18 15:11:41,1
2022-02-18 15:03:43,1
2022-02-18 15:00:38,4
2022-02-18 14:50:22,5
2022-02-18 14:39:02,5
2022-02-18 14:38:17,1
2022-02-18 14:32:24,5
2022-02-18 14:32:04,1
2022-02-18 14:27:56,4
2022-02-18 14:20:43,1
2022-02-18 14:20:04,1
2022-02-18 14:15:01,1
2022-02-18 14:12:40,1
2022-02-18 14:10:47,3
2022-02-18 14:10:44,1
2022-02-18 14:09:04,4
2022-02-18 14:08:02,5
2022-02-18 14:03:12,1
2022-02-18 14:01:19,5
2022-02-18 14:00:42,1
2022-02-18 13:58:54,5
2022-02-18 13:57:23,5
2022-02-18 13:56:07,5
2022-02-18 13:53:50,1
2022-02-18 13:49:17,4
2022-02-18 13:48:07,1
2022-02-18 13:45:43,5
2022-02-18 13:42:24,3
2022-02-18 13:37:16,1
2022-02-18 13:36:29,1
2022-02-18 13:27:23,1
2022-02-18 13:26:17,5
2022-02-18 13:22:41,5
2022-02-18 13:11:58,1
2022-02-18 13:11:07,1
2022-02-18 13:01:34,5
2022-02-18 12:51:56,1
2022-02-18 12:50:00,1
2022-02-18 12:48:45,1
2022-02-18 12:47:54,3
2022-02-18 12:47:16,1
2022-02-18 12:38:40,1
2022-02-18 12:37:22,4
2022-02-18 12:34:33,1
2022-02-18 12:34:03,5
2022-02-18 12:19:38,3
2022-02-18 12:13:52,1
2022-02-18 11:52:31,5
2022-02-18 11:50:17,5
2022-02-18 11:49:24,5
2022-02-18 11:39:25,2
2022-02-18 11:38:07,2
2022-02-18 11:28:02,1
2022-02-18 11:26:34,5
2022-02-18 11:15:11,5
2022-02-18 10:58:02,3
2022-02-18 10:53:59,2
2022-02-18 10:53:16,1
2022-02-18 10:49:13,1
2022-02-18 10:09:37,1
2022-02-18 9:43:45,1
2022-02-18 9:28:52,5
2022-02-18 9:26:13,1
2022-02-18 9:08:39,5
2022-02-18 9:04:51,4
2022-02-18 8:43:29,5
2022-02-18 8:43:22,1
2022-02-18 8:34:51,3
2022-02-18 8:28:28,5
2022-02-18 8:17:57,5
2022-02-18 8:13:13,3
2022-02-18 8:04:30,2
2022-02-18 8:03:00,5
2022-02-18 8:01:47,5
2022-02-18 7:59:46,5
2022-02-18 7:54:22,2
2022-02-18 7:49:16,1
2022-02-18 7:31:17,2
2022-02-18 7:26:14,1
2022-02-18 7:25:34,3
2022-02-18 7:21:51,4
2022-02-18 7:13:08,2
2022-02-18 7:00:29,1
2022-02-18 6:52:58,4
2022-02-18 6:48:25,2
2022-02-18 6:47:18,5
2022-02-18 6:43:38,4
2022-02-18 6:39:50,3
2022-02-18 6:38:08,5
2022-02-18 6:35:08,1
2022-02-18 6:34:36,5
2022-02-18 6:23:47,4
2022-02-18 6:23:28,1
2022-02-18 6:21:48,1
2022-02-18 6:20:43,2
2022-02-18 6:17:51,3
2022-02-18 6:12:09,5
2022-02-18 5:42:14,1
2022-02-18 5:41:44,5
2022-02-18 5:41:33,1
2022-02-18 5:36:42,5
2022-02-18 5:34:33,5
2022-02-18 5:07:53,5
2022-02-18 5:06:35,3
2022-02-18 5:05:54,3
2022-02-18 4:59:28,2
2022-02-18 4:56:29,5
2022-02-18 4:53:29,2
2022-02-18 4:50:18,5
2022-02-18 4:49:08,5
2022-02-18 4:47:39,5
2022-02-18 4:46:34,5
2022-02-18 4:43:47,5
2022-02-18 4:35:14,5
2022-02-18 4:30:56,3
2022-02-18 4:28:26,1
2022-02-18 4:25:44,5
2022-02-18 4:19:58,1
2022-02-18 4:18:14,5
2022-02-18 4:09:12,4
2022-02-18 4:05:57,5
2022-02-18 3:59:33,5
2022-02-18 3:55:04,1
2022-02-18 3:52:24,1
2022-02-18 3:44:40,5
2022-02-18 3:39:24,4
2022-02-18 3:38:19,1
2022-02-18 3:17:15,5
2022-02-18 3:15:40,3
2022-02-18 3:13:56,4
2022-02-18 3:11:09,3
2022-02-18 3:07:31,1
2022-02-18 3:03:39,1
2022-02-18 2:46:04,5
2022-02-18 2:42:32,5
2022-02-18 2:38:47,5
2022-02-18 2:24:57,4
2022-02-18 1:46:32,1
2022-02-18 1:43:06,2
2022-02-18 1:36:05,5
2022-02-18 1:35:37,5
2022-02-18 1:29:02,1
2022-02-18 1:28:16,1
2022-02-18 1:24:13,3
2022-02-18 1:20:48,3
2022-02-18 1:16:44,5
2022-02-18 1:07:01,5
2022-02-18 1:04:39,1
2022-02-18 0:58:49,5
2022-02-18 0:58:12,1
2022-02-18 0:55:50,2
2022-02-18 0:51:57,5
2022-02-18 0:51:25,1
2022-02-18 0:46:23,5
2022-02-18 0:43:48,1
2022-02-18 0:19:21,5
2022-02-18 0:10:18,5
2022-02-18 0:07:00,2
2022-02-18 0:03:44,3
2022-02-17 23:51:07,4
2022-02-17 23:45:49,1
2022-02-17 23:27:03,2
2022-02-17 23:23:38,4
2022-02-17 23:21:56,4
2022-02-17 23:17:25,1
2022-02-17 23:11:24,5
2022-02-17 22:55:19,3
2022-02-17 22:52:18,1
2022-02-17 22:39:32,5
2022-02-17 22:36:32,5
2022-02-17 22:33:29,2
2022-02-17 22:30:17,1
2022-02-17 22:28:48,1
2022-02-17 22:15:10,2
2022-02-17 22:11:22,5
2022-02-17 22:03:49,2
2022-02-17 22:03:27,1
2022-02-17 22:03:09,4
2022-02-17 22:01:26,5
2022-02-17 21:56:11,1
2022-02-17 21:49:36,1
2022-02-17 21:46:37,5
2022-02-17 21:40:29,1
2022-02-17 21:24:26,2
2022-02-17 21:20:21,5
2022-02-17 20:59:40,4
2022-02-17 20:58:41,5
2022-02-17 20:54:55,1
2022-02-17 20:48:56,5
2022-02-17 20:45:08,4
2022-02-17 20:40:24,3
2022-02-17 20:39:39,1
2022-02-17 20:38:49,5
2022-02-17 20:38:02,2
2022-02-17 20:27:34,5
2022-02-17 20:24:05,5
2022-02-17 20:23:59,1
2022-02-17 20:22:20,5
2022-02-17 20:21:56,5
2022-02-17 20:21:48,3
2022-02-17 20:21:42,4
2022-02-17 20:20:54,2
2022-02-17 20:19:04,1
2022-02-17 20:13:27,2
2022-02-17 20:07:01,1
2022-02-17 20:03:10,1
2022-02-17 19:45:50,5
2022-02-17 19:41:32,2
2022-02-17 19:39:32,4
2022-02-17 19:35:21,5
2022-02-17 19:26:54,5
2022-02-17 19:19:45,3
2022-02-17 19:19:00,5
2022-02-17 19:08:38,5
2022-02-17 18:58:12,1
2022-02-17 18:33:02,4
2022-02-17 18:32:14,5
2022-02-17 18:31:31,3
2022-02-17 18:22:40,5
2022-02-17 18:13:23,1
2022-02-17 18:10:05,5
2022-02-17 18:00:39,5
2022-02-17 17:56:00,5
2022-02-17 17:50:32,2
2022-02-17 17:49:01,5
2022-02-17 17:45:29,2
2022-02-17 17:40:56,5
2022-02-17 17:36:48,1
2022-02-17 17:35:38,1
2022-02-17 17:32:53,5
2022-02-17 17:28:26,2
2022-02-17 17:27:58,1
2022-02-17 17:17:58,5
2022-02-17 17:16:42,1
2022-02-17 17:13:47,1
2022-02-17 17:11:08,5
2022-02-17 17:06:51,5
2022-02-17 17:02:03,5
2022-02-17 16:52:48,5
2022-02-17 16:49:56,1
2022-02-17 16:46:48,4
2022-02-17 16:46:25,2
2022-02-17 16:42:53,4
2022-02-17 16:37:13,1
2022-02-17 16:35:48,1
2022-02-17 16:31:11,4
2022-02-17 16:25:41,2
2022-02-17 16:23:21,1
2022-02-17 16:15:35,4
2022-02-17 16:15:00,5
2022-02-17 16:13:45,4
2022-02-17 16:03:10,5
2022-02-17 15:58:36,5
2022-02-17 15:58:13,1
2022-02-17 15:52:44,5
2022-02-17 15:44:04,5
2022-02-17 15:38:05,2
2022-02-17 15:34:34,2
2022-02-17 15:03:28,5
2022-02-17 15:02:51,3
2022-02-17 14:55:08,1
2022-02-17 14:54:49,1
2022-02-17 14:38:02,5
2022-02-17 14:30:02,2
2022-02-17 14:29:17,4
2022-02-17 14:28:39,5
2022-02-17 14:19:10,1
2022-02-17 14:11:56,5
2022-02-17 14:08:56,4
2022-02-17 14:07:44,1
2022-02-17 14:03:46,2
2022-02-17 14:01:16,3
2022-02-17 14:00:03,2
2022-02-17 13:50:39,1
2022-02-17 13:49:03,2
2022-02-17 13:47:04,5
2022-02-17 13:44:33,1
2022-02-17 13:43:26,1
2022-02-17 13:37:04,3
2022-02-17 13:37:04,1
2022-02-17 13:33:41,2
2022-02-17 13:24:23,4
2022-02-17 13:23:57,4
2022-02-17 13:23:03,5
2022-02-17 13:19:21,1
2022-02-17 13:18:49,1
2022-02-17 13:13:23,3
2022-02-17 12:55:02,5
2022-02-17 12:38:28,2
2022-02-17 12:36:57,1
2022-02-17 12:34:19,4
2022-02-17 12:30:01,5
2022-02-17 12:28:07,5
2022-02-17 12:27:42,5
2022-02-17 12:24:13,5
2022-02-17 12:16:57,3
2022-02-17 12:14:52,5
2022-02-17 12:02:03,2
2022-02-17 11:55:54,1
2022-02-17 11:50:39,3
2022-02-17 11:49:10,1
2022-02-17 11:48:01,5
2022-02-17 11:46:14,4
2022-02-17 11:44:36,5
2022-02-17 11:38:33,5
2022-02-17 11:32:24,5
2022-02-17 11:29:04,4
2022-02-17 11:22:14,3
2022-02-17 11:22:07,1
2022-02-17 11:11:44,5
2022-02-17 11:09:05,5
2022-02-17 11:04:09,4
2022-02-17 10:59:10,5
2022-02-17 10:58:42,1
2022-02-17 10:30:14,5
2022-02-17 10:29:03,2
2022-02-17 10:28:37,3
2022-02-17 10:13:57,5
2022-02-17 10:13:52,1
2022-02-17 10:03:38,2
2022-02-17 9:47:02,5
2022-02-17 9:44:31,1
2022-02-17 9:40:11,2
2022-02-17 9:36:57,5
2022-02-17 9:35:24,2
2022-02-17 9:31:03,5
2022-02-17 9:19:06,3
2022-02-17 9:08:29,1
2022-02-17 8:41:48,2
2022-02-17 8:34:29,3
2022-02-17 8:25:17,1
2022-02-17 8:18:40,1
2022-02-17 8:16:57,2
2022-02-17 8:06:55,3
2022-02-17 7:58:18,5
2022-02-17 7:56:31,5
2022-02-17 7:46:38,1
2022-02-17 7:41:48,1
2022-02-17 7:34:08,2
2022-02-17 7:33:38,1
2022-02-17 7:33:36,2
2022-02-17 7:32:43,5
2022-02-17 7:31:39,5
2022-02-17 7:19:28,1
2022-02-17 7:14:41,1
2022-02-17 7:09:31,3
2022-02-17 7:09:06,1
2022-02-17 7:07:22,4
2022-02-17 7:06:43,3
2022-02-17 7:03:37,1
2022-02-17 6:46:10,5
2022-02-17 6:25:54,3
2022-02-17 6:21:34,5
2022-02-17 6:13:19,1
2022-02-17 6:00:25,5
2022-02-17 5:58:54,3
2022-02-17 5:55:22,4
2022-02-17 5:51:02,1
2022-02-17 5:47:30,1
2022-02-17 5:30:31,4
2022-02-17 5:28:56,1
2022-02-17 5:27:45,2
2022-02-17 5:20:58,3
2022-02-17 5:20:58,5
2022-02-17 5:03:23,5
2022-02-17 5:03:19,1
2022-02-17 5:02:51,5
2022-02-17 5:00:01,5
2022-02-17 4:58:50,4
2022-02-17 4:57:40,3
2022-02-17 4:53:43,3
2022-02-17 4:42:29,2
2022-02-17 4:36:53,5
2022-02-17 4:26:46,5
2022-02-17 4:26:09,5
2022-02-17 4:20:49,5
2022-02-17 4:09:15,1
2022-02-17 4:05:21,1
2022-02-17 3:56:02,1
2022-02-17 3:54:53,5
2022-02-17 3:54:42,2
2022-02-17 3:44:05,5
2022-02-17 3:40:14,1
2022-02-17 3:32:10,4
2022-02-17 3:24:06,5
2022-02-17 3:12:54,1
2022-02-17 3:06:30,4
2022-02-17 2:57:21,1
2022-02-17 2:52:56,1
2022-02-17 2:40:06,3
2022-02-17 2:35:50,1
2022-02-17 2:35:45,3
2022-02-17 2:26:00,4
2022-02-17 2:16:00,4
2022-02-17 2:07:54,3
2022-02-17 2:00:26,1
2022-02-17 1:59:10,5
2022-02-17 1:48:15,3
2022-02-17 1:45:00,4
2022-02-17 1:35:51,5
2022-02-17 1:27:14,1
2022-02-17 1:27:09,4
2022-02-17 1:23:06,4
2022-02-17 1:19:03,2
2022-02-17 1:11:19,1
2022-02-17 1:10:22,5
2022-02-17 1:08:19,3
2022-02-17 1:08:17,2
